fips,TOT_POP,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,STATE_FIPS,CNTY_FIPS,county_pop2018_18 and older,anycondition_number,COPD_number,diabetes_number,CKD_number,Urban_rural_code,Obesity_number
39059,39022,39022,-49,510,11.2,12.0,-0.8,0.4,-0.8,-0.4,3865,12071,7575,3877,14.1,44.1,27.7,14.2,7232,18.8,26.8,22.5,44623,40273,48973,18655,17623,1032,5.5,44623,79.5,292.7,248.6,93.7,83.7,8.3,7.1,20.15954722,7.464273487,0.647615857,26.39201529,18.04645012,76.05146627,11,39414,10004,25.4,39,59,30385,16014,3562,4317,1077,5,11425
12079,18529,18529,64,2043,9.7,11.3,-1.6,1.1,3.9,5.0,2597,5128,3871,1854,19.3,38.1,28.8,13.8,3752,22.8,32.5,32.1,38249,34171,42327,7348,7062,286,3.9,38249,69.0,265.2,240.7,86.8,80.1,6.9,6.0,10.75238018,5.300505861,0.188775607,10.08688092,7.203050801,25.31767964,0,18518,4779,25.8,12,79,15037,7811,1888,2517,660,6,5789
53069,4426,4426,146,48,4.8,9.9,-5.1,2.3,36.3,38.6,282,931,1370,607,8.8,29.2,42.9,19.0,475,10.9,19.8,17.2,55692,49873,61511,1317,1231,86,6.5,55692,75.2,278.8,246.3,100.6,91.7,6.9,6.1,1.783770112,1.120656363,0.054035841,2.20137319,2.594307732,6.529526616,0,4105,1698,41.4,53,69,3661,1626,309,491,141,6,1183
27001,15902,15902,93,274,7.6,13.4,-5.9,0.1,11.5,11.7,1111,4665,4432,2157,9.0,37.7,35.8,17.4,2145,13.7,20.1,18.2,44016,40893,47139,7162,6760,402,5.6,44016,62.6,302.7,265.0,104.9,96.0,7.4,6.6,8.161878279,5.135181751,0.35991616,9.111263426,9.935953211,26.59128607,4,15841,6467,40.8,27,1,13244,6077,1097,1838,534,6,4212
30079,1087,1087,-25,21,7.3,10.0,-2.7,3.6,-24.6,-20.9,70,372,327,203,7.2,38.3,33.6,20.9,144,13.5,23.9,22.6,42754,38035,47473,492,474,18,3.7,42754,77.4,247.1,236.2,91.5,88.0,9.8,9.4,0.515716296,0.400089428,0.057301811,0.351996837,0.600645766,1.178780106,0,1325,462,34.9,30,79,899,354,76,115,34,6,261
16003,4250,4250,118,21,7.9,6.7,1.2,0.0,26.7,26.7,318,1154,1009,584,10.4,37.7,32.9,19.1,554,13.2,24.1,22.3,45311,40777,49845,1722,1628,94,5.5,45311,81.6,192.6,181.6,73.9,68.9,5.8,5.5,1.666849085,1.497256882,0.109023559,0.942448102,2.233771594,3.37973034,0,3946,1513,38.3,16,3,3496,1680,347,538,144,6,1157
46059,3262,3262,-19,61,13.1,8.9,4.3,0.0,-10.1,-10.1,148,765,881,545,6.3,32.7,37.7,23.3,314,9.8,12.6,11.6,52568,47082,58054,1827,1785,42,2.3,52568,92.2,240.4,219.1,92.8,84.8,9.2,8.6,1.748883234,1.493760733,0.210753371,1.253427942,2.000308308,3.542135599,0,3303,1048,31.7,46,59,2547,1087,164,278,87,6,812
47107,53285,53285,390,965,10.8,12.1,-1.3,1.3,7.4,8.7,5665,15867,9800,5880,15.2,42.6,26.3,15.8,8307,15.9,21.8,20.5,46029,42282,49776,22719,21791,928,4.1,46029,87.9,253.1,225.8,85.1,77.8,8.1,7.4,45.24102328,9.381924104,0.905135295,28.23235047,19.56666386,79.51810337,4,52569,13164,25.0,47,107,41979,21555,5010,6339,1536,5,14777
48001,58057,58057,-155,14357,10.0,11.8,-1.8,0.8,-1.6,-0.8,8351,15224,13503,4931,19.9,36.2,32.1,11.7,8778,19.8,22.6,20.4,45969,41583,50355,23561,22833,728,3.1,45969,75.8,224.8,199.9,72.9,66.5,6.2,5.4,20.02534332,11.81899808,1.057904501,21.96719479,19.44278788,68.56758463,10,57747,11434,19.8,48,1,46952,24078,4027,6495,1584,5,19767
42047,30169,30169,-121,355,9.7,12.0,-2.2,0.0,-1.7,-1.7,1721,10847,5635,4167,7.7,48.5,25.2,18.6,2742,9.2,12.6,11.6,54876,50389,59363,15830,15219,611,3.9,54876,90.1,320.5,273.3,100.8,88.2,8.7,7.2,16.4966438,13.35420159,0.468775113,24.44226419,16.97013023,63.05378619,0,30781,8608,28.0,42,47,24299,11621,2171,3007,798,6,8699
25025,807252,807252,5797,50684,11.6,6.6,5.0,15.9,-13.7,2.2,79176,122750,100097,244827,14.5,22.4,18.3,44.8,133144,17.5,24.1,24.4,68743,66071,71415,456319,442599,13720,3.0,68743,86.1,449.5,353.7,134.3,114.6,9.6,7.3,732.6162515,253.3280333,8.771746307,1075.182184,230.5214929,2423.575026,447,780685,125537,16.1,25,25,673163,195128,33452,58311,17734,1,149442
50011,49421,49421,414,568,11.0,8.2,2.8,1.8,3.8,5.6,3150,13006,9842,8081,9.2,38.2,28.9,23.7,5398,11.1,13.1,12.4,61129,56304,65954,27610,26913,697,2.5,61129,100.3,367.1,322.7,130.3,121.5,11.7,9.9,30.30128421,19.49066979,1.10473432,32.90530082,29.43327867,95.4806091,0,48816,10296,21.1,50,11,38472,15433,2786,3750,1037,4,12080
20143,5802,5802,-32,98,9.8,10.1,-0.3,0.2,-5.3,-5.2,240,1500,1402,963,5.8,36.5,34.2,23.5,577,10.2,13.4,12.0,56451,50676,62226,3005,2918,87,2.9,56451,97.1,227.6,206.5,88.0,80.5,6.8,6.3,3.272151001,1.657996122,0.276996948,2.40130448,3.56509022,7.598484633,0,5957,1490,25.0,20,143,4490,2155,369,558,145,5,1706
34003,936692,936692,3123,10436,9.9,7.8,2.1,5.1,-3.9,1.2,50921,153824,133974,316107,7.8,23.5,20.5,48.3,63403,6.8,8.2,7.9,100181,98575,101787,472001,455773,16228,3.4,100181,122.5,306.5,271.0,97.7,87.5,7.6,6.7,580.0884731,195.781174,8.621942141,743.3796456,284.7343819,1647.421823,147,937920,211672,22.6,34,3,738337,219583,38773,73191,19576,2,160957
40025,2153,2153,4,7,12.6,7.4,5.1,-0.5,-2.3,-2.8,213,580,416,354,13.6,37.1,26.6,22.6,352,16.4,26.7,25.9,46777,42160,51394,1386,1360,26,1.9,46777,90.1,206.7,189.1,73.9,68.5,6.2,5.8,0.617548621,0.703273761,0.0682525,0.720200381,1.234005203,2.545545245,0,2221,693,31.2,40,25,1618,828,165,245,65,6,584
21035,39135,39135,270,3235,9.9,10.6,-0.7,3.7,4.0,7.7,2628,7784,6638,6974,10.9,32.4,27.6,29.0,7605,21.3,23.1,22.2,41873,37794,45952,18864,18127,737,3.9,41873,83.4,230.9,214.6,77.3,72.9,8.3,7.6,25.6964548,8.635550248,0.919607278,17.29737499,16.64051265,56.54271035,10,38616,8253,21.4,21,35,32046,15397,3322,3977,990,5,11184
21203,16750,16750,-7,341,10.1,14.9,-4.8,0.1,4.4,4.4,2655,5175,2780,1262,22.4,43.6,23.4,10.6,3732,22.8,30.2,27.8,37732,33840,41624,6693,6363,330,4.9,37732,75.2,230.9,214.6,77.3,72.9,8.3,7.6,10.99822711,3.696064052,0.393597085,7.403373734,7.122232959,24.20059789,0,16815,4047,24.1,21,203,13150,7097,1912,2101,496,5,5181
49057,256359,256359,4493,2721,15.2,6.4,8.8,1.6,7.2,8.9,14736,44927,56582,36354,9.7,29.4,37.1,23.8,23839,9.4,11.3,10.4,68106,65255,70957,124592,120217,4375,3.5,68106,95.4,216.2,199.9,65.3,62.2,5.8,5.4,97.88517401,64.71612996,4.37928699,78.74606791,85.31499839,299.7378651,64,244101,38967,16.0,49,57,183875,71038,9889,17844,4792,3,55898
21011,12383,12383,5,103,12.8,13.2,-0.3,0.2,0.6,0.8,1878,3454,1864,1015,22.9,42.1,22.7,12.4,2495,20.4,33.1,32.1,44183,41281,47085,4648,4335,313,6.7,44183,88.0,230.9,214.6,77.3,72.9,8.3,7.6,8.130808732,2.732439472,0.290979863,5.473192654,5.265349895,17.89110469,0,12189,2815,23.1,21,11,9272,5413,1322,1513,347,5,4135
31055,566880,566880,6307,12595,15.1,7.0,8.0,3.1,0.1,3.2,35961,76856,107561,140449,10.0,21.3,29.8,38.9,64276,11.6,13.3,12.0,64580,62157,67003,293923,284929,8994,3.1,64580,108.1,239.2,214.5,88.2,80.3,6.8,6.2,307.0540744,241.5296164,27.32634346,262.6854952,370.2278792,806.5678796,187,549706,95539,17.4,31,55,421630,168945,24910,42400,10910,3,137451
5089,16722,16722,262,141,10.2,16.6,-6.4,0.3,21.9,22.2,1636,4583,4091,2148,13.1,36.8,32.8,17.2,3082,18.7,32.0,30.2,36581,32921,40241,6506,6237,269,4.1,36581,77.7,207.6,188.2,79.9,75.0,7.0,6.5,7.24070243,1.159622075,0.488261926,4.988039452,9.349106202,20.17964348,0,16374,6057,37.0,5,89,13606,7059,1733,2232,585,6,4517
51530,6237,6237,-76,491,0.3,12.6,-12.3,0.2,0.2,0.3,714,1594,1131,651,17.5,39.0,27.7,15.9,872,15.2,20.2,16.6,43390,38584,48196,3347,3243,104,3.1,43390,59.8,263.2,231.8,90.3,81.7,7.3,6.3,3.278976154,1.539171031,0.070295156,3.110560675,2.730527485,8.60529874,0,6495,1486,22.9,51,530,5149,2406,557,686,190,6,1766
16063,5360,5360,22,37,12.7,5.0,7.7,1.9,-5.4,-3.6,671,1128,1129,330,20.6,34.6,34.7,10.1,731,13.8,20.2,18.7,50464,45635,55293,2738,2646,92,3.4,50464,90.9,192.6,181.6,73.9,68.9,5.8,5.5,2.102190846,1.88830515,0.137497948,1.188593371,2.817180175,4.262436382,0,5296,973,18.4,16,63,3811,1712,305,486,127,5,1235
28143,9944,9944,-58,104,17.1,10.0,7.1,0.2,-13.2,-13.0,1243,2088,2261,1132,18.5,31.1,33.6,16.8,2599,26.5,43.5,44.8,33143,29688,36598,4477,4240,237,5.3,33143,74.1,191.3,174.8,65.9,61.2,7.1,6.7,6.945580322,0.356268981,0.329632048,3.925618025,3.65258946,11.25743388,0,10276,1747,17.0,28,143,7033,3929,617,1176,266,2,3130
18017,37955,37955,50,1047,12.3,10.8,1.5,2.3,-2.6,-0.2,4098,9931,8303,3616,15.8,38.3,32.0,13.9,5004,13.5,17.3,16.0,48598,44631,52565,18296,17620,676,3.7,48598,87.2,230.8,212.0,80.3,74.4,6.5,6.1,19.58472868,4.792671803,0.748677725,14.9225083,18.84739456,49.37869907,5,38248,8878,23.2,18,17,29203,14498,3141,4104,995,5,10688
24045,103195,103195,832,4881,12.1,10.2,1.9,2.8,3.4,6.2,7633,20867,18468,17188,11.9,32.5,28.8,26.8,14327,14.6,20.1,20.8,54313,50242,58384,51041,48365,2676,5.2,54313,65.4,386.0,306.1,116.2,97.6,9.6,7.5,57.09034991,39.29551156,0.853878999,97.13727498,29.28804968,234.5093284,24,102014,21277,20.9,24,45,80479,37217,6242,10369,2448,3,29697
20021,20015,20015,-99,202,10.6,13.0,-2.3,-0.2,-2.3,-2.5,1535,4674,5071,2661,11.0,33.5,36.4,19.1,3246,16.5,22.5,20.7,44475,39786,49164,10046,9669,377,3.8,44475,76.5,227.6,206.5,88.0,80.5,6.8,6.3,11.28784941,5.719543672,0.955548763,8.283714093,12.29839379,26.21228368,0,20501,5088,24.8,20,21,15405,7653,1481,2157,549,6,5854
13209,9193,9193,125,810,9.7,8.3,1.4,0.5,11.6,12.2,1093,2330,1703,842,18.3,39.0,28.5,14.1,1847,22.1,28.9,27.2,41834,37313,46355,3799,3582,217,5.7,41834,71.3,228.7,202.9,79.1,71.9,7.0,6.1,4.207842597,2.90747504,0.126715925,4.350288774,2.980882886,11.17547064,0,8962,1891,21.1,13,209,7344,3357,701,1049,260,5,2482
16021,11948,11948,34,73,12.4,10.3,2.1,0.1,0.7,0.8,641,3306,2568,1529,8.0,41.1,31.9,19.0,1603,13.5,22.3,21.9,47118,42980,51256,5296,5061,235,4.4,47118,84.9,192.6,181.6,73.9,68.9,5.8,5.5,4.686003028,4.209229464,0.306497291,2.649498805,6.279788942,9.501416024,0,11323,3394,30.0,16,21,9187,3743,791,1197,327,6,2866
22061,47196,47196,-269,4887,12.5,8.8,3.7,2.0,-11.3,-9.4,2995,7013,6331,9384,11.6,27.3,24.6,36.5,10940,25.8,29.9,29.3,36525,33273,39777,21791,20653,1138,5.2,36525,76.1,260.3,231.8,84.1,75.8,9.1,7.8,23.94246153,7.768133669,1.60021528,25.39075764,18.1492771,75.88869046,17,47536,8335,17.5,22,61,37744,15998,2968,4499,1182,5,12380
22017,242922,242922,-3112,6246,12.7,11.3,1.5,0.2,-14.4,-14.2,22427,55797,49381,39232,13.4,33.4,29.6,23.5,52996,22.4,35.6,36.6,40467,37637,43297,104778,99027,5751,5.5,40467,84.3,260.3,231.8,84.1,75.8,9.1,7.8,123.2339741,39.98327331,8.236450043,130.6884826,93.41593973,390.6058239,107,251069,54633,21.8,22,17,185385,98667,18209,29027,7239,3,80828
13259,6199,6199,20,1552,6.8,10.3,-3.6,24.6,-17.8,6.8,1292,1923,827,512,28.4,42.2,18.2,11.2,1757,37.9,39.8,39.0,33053,29664,36442,2352,2242,110,4.7,33053,56.4,228.7,202.9,79.1,71.9,7.0,6.1,2.837421544,1.960561055,0.085446755,2.933475482,2.010061244,7.535814477,0,5832,1209,20.7,13,259,5450,2914,548,950,229,6,2213
17081,37820,37820,-291,2141,12.4,11.4,0.9,1.1,-9.7,-8.6,3739,8152,10137,4639,14.0,30.6,38.0,17.4,5811,16.3,25.5,22.4,47425,43517,51333,17661,16723,938,5.3,47425,72.9,284.4,240.5,99.6,87.2,7.0,5.8,14.73192696,7.397131169,0.555081673,28.64755735,17.97039811,63.47522188,22,38358,9508,24.8,17,81,29448,14933,2872,3565,1005,5,11249
48375,119648,119648,-870,6885,14.9,9.4,5.5,5.5,-18.4,-12.8,17224,24126,23670,11290,22.6,31.6,31.0,14.8,22262,19.7,27.7,27.3,41912,38795,45029,55816,54188,1628,2.9,41912,69.1,224.8,199.9,72.9,66.5,6.2,5.4,41.26965357,24.35743291,2.180204931,45.27155937,40.06908183,141.3089613,99,121230,19850,16.4,48,375,86800,41999,7103,12376,2962,3,32550
31025,26159,26159,255,267,10.4,9.0,1.4,0.0,8.4,8.4,896,5272,6612,4824,5.1,29.9,37.6,27.4,1898,7.4,9.4,8.7,75177,68332,82022,13275,12882,393,3.0,75177,125.9,239.2,214.5,88.2,80.3,6.8,6.2,14.16918489,11.14552151,1.26098966,12.12177157,17.08437604,37.21953352,0,25513,5904,23.1,31,25,19860,10513,1274,1932,553,3,8778
21043,27004,27004,-189,598,12.3,13.2,-1.0,0.3,-6.3,-6.0,4071,7452,4541,2540,21.9,40.1,24.4,13.7,8154,31.1,33.4,32.6,32906,29172,36640,9894,8982,912,9.2,32906,65.6,230.9,214.6,77.3,72.9,8.3,7.6,17.73111193,5.958717233,0.634548995,11.93556444,11.48231515,39.01569823,0,27385,6600,24.1,21,43,20927,12113,3074,3470,817,6,8475
37087,61971,61971,935,680,9.8,12.3,-2.5,-0.4,18.0,17.6,5383,11993,16512,11287,11.9,26.5,36.6,25.0,8071,13.1,21.8,20.1,47183,43120,51246,29465,28472,993,3.4,47183,87.5,255.0,223.5,86.2,78.1,7.1,6.2,28.15176278,25.3168916,0.668432782,30.16899742,24.01583494,89.39691639,12,59854,18819,31.4,37,87,50663,23383,4846,6372,1792,3,17225
22079,130562,130562,-720,4500,13.4,11.0,2.4,0.2,-8.1,-7.9,12774,32580,23640,17832,14.7,37.5,27.2,20.5,24641,19.4,25.2,22.8,48116,45709,50523,55281,52346,2935,5.3,48116,100.2,260.3,231.8,84.1,75.8,9.1,7.8,66.23391098,21.48959802,4.426801157,70.2404462,50.20777008,209.9368422,26,132080,27820,21.1,22,79,98312,49631,9746,14707,3530,4,37064
51730,31567,31567,-68,884,20.5,14.1,6.4,1.2,-9.7,-8.5,4192,7562,6303,3968,19.0,34.3,28.6,18.0,7491,24.1,38.9,40.5,37049,34699,39399,13120,12322,798,6.1,37049,51.0,263.2,231.8,90.3,81.7,7.3,6.3,16.59570951,7.790125369,0.355781178,15.74331711,13.81987512,43.55354583,28,32037,7475,23.3,51,730,24434,13899,2281,4685,1092,2,10727
5015,28223,28223,276,230,11.6,10.8,0.9,1.6,7.3,8.9,2788,6788,6055,4015,14.2,34.6,30.8,20.4,4499,16.1,24.8,24.3,45023,41725,48321,12639,12233,406,3.2,45023,95.6,207.6,188.2,79.9,75.0,7.0,6.5,12.220688,1.957182982,0.824077045,8.418696175,15.77920251,34.05872969,0,27782,7997,28.8,5,15,22158,10052,2295,3077,818,6,7755
18091,110007,110007,96,6347,11.4,11.1,0.2,0.2,0.5,0.7,9041,30361,24036,13808,11.7,39.3,31.1,17.9,16212,15.7,24.9,23.0,52095,49527,54663,48027,45925,2102,4.4,52095,93.5,230.8,212.0,80.3,74.4,6.5,6.1,56.76346326,13.8908562,2.169932566,43.25070137,54.62640846,143.1169161,34,110839,25713,23.2,18,91,86446,45106,9107,12723,2885,4,33714
51161,94073,94073,310,2347,7.6,10.4,-2.8,2.2,4.0,6.2,5237,17130,21444,23361,7.8,25.5,31.9,34.8,6145,6.7,8.4,7.3,68734,63725,73743,48833,47504,1329,2.7,68734,94.7,263.2,231.8,90.3,81.7,7.3,6.3,49.45697029,23.21539785,1.060265553,46.91675074,41.18469009,129.7941748,0,93419,25341,27.1,51,161,75425,31707,5486,8592,2256,3,22929
37173,14245,14245,-21,246,11.1,15.9,-4.8,-0.1,3.5,3.4,2141,3067,3076,1573,21.7,31.1,31.2,16.0,2124,15.2,22.9,22.7,43121,38465,47777,6912,6613,299,4.3,43121,80.0,255.0,223.5,86.2,78.1,7.1,6.2,6.471121343,5.81948203,0.153649691,6.934814159,5.520413883,20.54927424,0,14208,3584,25.2,37,173,11097,5643,1312,1675,441,6,3906
21181,7166,7166,29,95,12.9,14.8,-2.0,0.0,6.2,6.2,1092,2051,1193,492,22.6,42.5,24.7,10.2,1093,15.5,28.2,27.4,41428,36958,45898,3287,3137,150,4.6,41428,82.5,230.9,214.6,77.3,72.9,8.3,7.6,4.70527137,1.581253432,0.168389057,3.167317981,3.047040083,10.35352146,0,7061,1716,24.3,21,181,5458,3139,808,906,211,6,2374
35031,72290,72290,-284,775,12.1,8.6,3.5,2.4,-9.9,-7.5,10825,14797,13210,5088,24.6,33.7,30.1,11.6,23092,32.3,42.8,45.0,33976,31424,36528,23810,22111,1699,7.1,33976,71.7,244.8,213.8,91.1,82.1,7.7,7.3,35.25789481,18.35342469,1.414455663,33.77444131,39.15627261,99.83987042,5,72849,11923,16.4,35,31,51519,26349,5998,9489,2449,5,18701
19087,20067,20067,7,1670,11.3,9.9,1.4,1.1,-2.2,-1.0,967,5149,4815,2744,7.1,37.7,35.2,20.1,2020,11.0,13.9,12.2,55856,50137,61575,9580,9343,237,2.5,55856,93.0,218.2,193.1,84.8,77.9,6.9,6.5,12.22021612,5.423436186,0.750252602,8.125617169,13.73979554,25.98544395,0,19865,4736,23.8,19,87,15733,6875,1102,1661,469,6,5774
5021,14847,14847,-63,125,12.3,13.2,-0.9,-0.1,-3.2,-3.3,2047,4363,2944,1228,19.3,41.2,27.8,11.6,3035,20.7,29.3,27.2,37687,34347,41027,5835,5579,256,4.4,37687,80.0,207.6,188.2,79.9,75.0,7.0,6.5,6.42881886,1.029596277,0.433514222,4.428741881,8.300812091,17.91694574,0,15190,4125,27.2,5,21,11619,5718,1435,1692,458,6,3985
17127,14080,14080,-232,292,10.2,12.1,-1.9,-0.1,-14.4,-14.4,1414,3500,3973,1351,13.8,34.2,38.8,13.2,2377,17.2,26.1,22.6,43783,39330,48236,5748,5345,403,7.0,43783,67.3,284.4,240.5,99.6,87.2,7.0,5.8,5.484546051,2.753876437,0.206651241,10.66519322,6.690195808,23.63117726,0,14594,3963,27.2,17,127,10972,5427,1171,1446,409,5,3873
51093,36953,36953,382,310,10.0,10.8,-0.8,1.1,10.1,11.2,3282,7060,8455,7365,12.5,27.0,32.3,28.2,3368,9.2,12.1,11.1,72993,66017,79969,19135,18567,568,3.0,72993,100.5,263.2,231.8,90.3,81.7,7.3,6.3,19.42728969,9.11928605,0.416484996,18.42946106,16.17783905,50.98470488,0,36090,9254,25.6,51,93,29272,14011,2324,3671,958,2,11475
51007,13013,13013,48,128,9.0,10.9,-1.9,-0.1,5.8,5.7,1487,3536,2571,1436,16.5,39.2,28.5,15.9,1273,9.9,13.2,11.8,57280,51262,63298,6240,6039,201,3.2,57280,78.9,263.2,231.8,90.3,81.7,7.3,6.3,6.841320617,3.211356842,0.146665203,6.489935235,5.697026481,17.95426527,0,12802,3301,25.8,51,7,10349,4668,958,1416,367,2,3705
55045,36929,36929,82,387,9.9,8.9,0.9,0.6,0.8,1.4,1946,9314,8683,5968,7.5,35.9,33.5,23.0,2794,7.7,10.0,8.6,63160,58727,67593,21282,20739,543,2.6,63160,103.9,264.9,238.3,94.6,86.4,7.9,7.1,19.31706811,11.68806489,0.844843821,19.38694241,20.80983726,58.4212678,6,36869,8908,24.2,55,45,28774,12112,1942,2765,847,3,9495
17085,21366,21366,-183,167,7.0,11.9,-4.8,0.5,-4.1,-3.7,1323,6012,5020,3867,8.2,37.1,30.9,23.8,1656,7.8,12.2,10.7,56832,54025,59639,10983,10501,482,4.4,56832,87.3,284.4,240.5,99.6,87.2,7.0,5.8,8.322642821,4.178929259,0.313587388,16.18412772,10.15218208,35.85964016,0,22046,7704,34.9,17,85,17349,7862,1629,2128,610,6,5552
12103,975280,975280,5975,19849,8.5,13.0,-4.6,3.6,7.1,10.7,65119,207182,233441,226810,8.9,28.3,31.9,31.0,112593,11.7,16.2,14.4,52226,50929,53523,492704,476541,16163,3.3,52226,94.2,265.2,240.7,86.8,80.1,6.9,6.0,565.955062,278.9938667,9.936266055,530.9262899,379.1349444,1332.604383,279,949842,293786,30.9,12,103,817608,350213,76252,101883,28809,1,251006
8051,17246,17246,315,1100,8.5,4.4,4.1,-0.1,14.3,14.2,296,1687,2738,5832,2.8,16.0,25.9,55.3,1678,10.4,10.4,9.2,61268,55836,66700,11012,10727,285,2.6,61268,85.2,285.7,262.5,95.4,88.9,7.8,7.1,8.765974713,6.803849803,0.269489378,7.579010261,8.24516378,22.07087727,0,16215,2905,17.9,8,51,14315,3835,688,956,331,6,2849
48365,23148,23148,-71,374,11.2,11.4,-0.2,0.8,-3.6,-2.8,2580,5285,5476,2444,16.3,33.5,34.7,15.5,3578,15.7,25.9,23.8,51192,46331,56053,10684,10233,451,4.2,51192,84.4,224.8,199.9,72.9,66.5,6.2,5.4,7.984336895,4.712371766,0.421798808,8.758575625,7.752065277,27.33869213,0,23574,5727,24.3,48,365,17747,9112,1688,2562,654,6,6975
1093,29763,29763,-8,750,9.6,13.6,-3.9,0.0,3.7,3.8,4343,7435,6770,2806,20.3,34.8,31.7,13.1,5844,20.2,27.4,25.9,37887,34014,41760,12549,12036,513,4.1,37887,76.0,217.1,196.7,77.2,71.2,7.6,6.9,15.44818409,3.257697472,0.615004569,13.91371724,11.37453996,38.61741564,4,30058,8196,27.3,1,93,23580,12285,2823,3558,902,6,8253
21001,19215,19215,-79,1185,10.8,12.2,-1.5,0.3,-3.0,-2.6,2813,5066,3072,2125,21.5,38.7,23.5,16.3,4269,23.8,35.0,33.6,37392,33914,40870,7246,6879,367,5.1,37392,74.5,230.9,214.6,77.3,72.9,8.3,7.6,12.61677217,4.239992284,0.451520476,8.492885152,8.170370526,27.76205901,0,19304,4558,23.6,21,1,15309,7652,2026,2341,557,6,5833
19179,35205,35205,98,854,12.5,10.6,2.0,4.7,-3.9,0.9,2904,8591,8258,4322,12.1,35.7,34.3,18.0,5032,14.7,19.8,19.3,48226,43795,52657,17604,17002,602,3.4,48226,80.3,218.2,193.1,84.8,77.9,6.9,6.5,21.43881539,9.514729203,1.316222797,14.25536216,24.10472428,45.58815739,11,35321,8335,23.6,19,179,27274,12079,2218,3230,894,5,9791
18157,193048,193048,1378,15858,12.1,6.2,5.9,7.4,-6.2,1.2,8638,26092,30267,39360,8.3,25.0,29.0,37.7,32114,18.1,14.7,13.6,52269,48477,56061,97693,94612,3081,3.2,52269,93.8,230.8,212.0,80.3,74.4,6.5,6.1,99.61250698,24.37664883,3.807949876,75.89936457,95.86225332,251.1516032,30,186081,28594,15.4,18,157,153065,52468,10628,14474,3676,4,43164
25009,790638,790638,5478,19527,10.7,8.8,2.0,7.8,-2.8,5.0,57928,135741,133206,212106,10.7,25.2,24.7,39.4,82387,10.7,13.3,12.5,76373,74030,78716,429887,415184,14703,3.4,76373,95.7,449.5,353.7,134.3,114.6,9.6,7.3,717.5383249,248.1143058,8.591215576,1053.053931,225.7771453,2373.695589,98,775860,173485,22.4,25,9,622150,239442,39418,60737,17721,2,187267
22031,27436,27436,171,215,11.4,10.9,0.5,-0.1,5.8,5.7,3249,7887,4679,2619,17.6,42.8,25.4,14.2,4959,18.3,24.5,23.3,44457,40074,48840,10754,10136,618,5.7,44457,92.6,260.3,231.8,84.1,75.8,9.1,7.8,13.91824253,4.515774967,0.930237868,14.76016668,10.55054595,44.11564776,0,27164,6289,23.2,22,31,20865,10804,2324,3412,844,3,8304
1009,57840,57840,13,489,11.8,11.4,0.3,0.1,-0.2,0.0,7861,13489,13267,5010,19.8,34.0,33.5,12.6,7527,13.2,18.0,15.5,50412,46157,54667,25006,24128,878,3.5,50412,101.1,217.1,196.7,77.2,71.2,7.6,6.9,30.02126693,6.330854476,1.195170658,27.03925697,22.10474049,75.04725063,6,57667,13600,23.6,1,9,44448,20584,4661,6017,1507,2,15112
29510,302838,302838,-5028,11551,13.3,10.6,2.7,2.8,-21.9,-19.2,28768,51909,62051,76966,13.1,23.6,28.2,35.0,66858,22.8,38.4,37.7,43263,41328,45198,153678,147800,5878,3.8,43263,79.5,273.1,236.3,86.6,79.0,7.0,6.3,168.9064806,32.87176167,6.030608907,188.3823815,135.2438194,537.0702113,207,314867,57543,18.3,29,510,245312,118019,19608,32940,8129,1,92728
44005,82542,82542,-476,3866,8.2,8.9,-0.7,0.7,-5.7,-5.0,3863,13169,14573,29067,6.4,21.7,24.0,47.9,6423,8.1,11.0,9.1,77760,71366,84154,44657,43073,1584,3.5,77760,121.9,370.0,325.3,117.5,106.6,10.1,8.6,50.97811532,23.81060516,0.858743137,102.1123658,22.09311889,201.492367,10,83204,22925,27.6,44,5,68588,23928,4598,6410,1922,2,17901
